season,team,week,plays,games,epa_sum,epa_n,succ_sum,succ_n,yds_sum,yds_n,expl_sum,expl_n,pass_sum,neu_pass,neu_n,ear_pass,ear_n,rz_pass,rz_n,proe_sum,proe_n,adot_sum,adot_n,gap_sum,gap_n,drive_pts,drives,rz_td,rz_drives,car_tot,car_RB,car_WR,car_TE,car_QB,tgt_tot,tgt_RB,tgt_WR,tgt_TE,tgt_QB,rzo_tot,rzo_RB,rzo_WR,rzo_TE,rzo_QB
2013,CAR,9,70,1,7.0257269524313894,70,31.0,70,373.0,70,6.0,70,37.0,16.0,31.0,27.0,55,2.0,12.0,20.076074451208115,70,367.0,36,1899.0,57,27.0,10,3.0,5.0,33,22,0.0,0.0,5.0,36,5.0,22,5.0,0.0,12.0,6.0,1.0,1.0,1.0
2013,CAR,10,65,1,-9.79173349452931,65,24.0,65,251.0,65,1.0,65,37.0,27.0,44.0,23.0,48,0.0,0.0,-255.63668757677078,65,326.0,32,1570.0,54,13.0,11,0.0,0.0,30,21,0.0,0.0,7.0,32,2.0,24,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,CAR,11,54,1,15.017415487501161,54,24.0,54,300.0,54,3.0,54,35.0,19.0,31.0,26.0,43,4.0,5.0,183.99106860160828,54,251.0,28,1557.0,46,24.0,7,2.0,2.0,23,10,0.0,0.0,7.0,28,3.0,17,8.0,0.0,5.0,0.0,1.0,3.0,1.0
2013,CAR,12,68,1,-0.21408748022577218,68,27.0,68,295.0,68,4.0,68,43.0,19.0,33.0,29.0,49,3.0,8.0,-47.3798431456089,68,368.0,37,1455.0,53,23.0,13,2.0,3.0,28,17,0.0,0.0,7.0,37,4.0,23,9.0,0.0,8.0,2.0,2.0,1.0,1.0
2013,CAR,13,63,1,4.522066629849297,63,26.0,63,426.0,63,6.0,63,31.0,21.0,31.0,22.0,48,4.0,17.0,0.6938330829143524,63,277.0,29,1821.0,52,27.0,11,2.0,5.0,34,19,0.0,0.0,6.0,28,2.0,15,7.0,0.0,17.0,8.0,1.0,2.0,3.0
2013,CAR,14,62,1,-1.1746859173473085,62,21.0,62,239.0,62,1.0,62,42.0,15.0,27.0,28.0,46,9.0,11.0,-156.01638853549957,62,225.0,34,1631.0,52,16.0,10,1.0,3.0,23,14,0.0,0.0,6.0,34,3.0,17,12.0,0.0,9.0,0.0,4.0,1.0,2.0
2013,CAR,15,60,1,11.511527741335374,60,26.0,60,394.0,60,7.0,60,29.0,17.0,34.0,21.0,48,8.0,18.0,-243.97472850978374,60,199.0,24,1577.0,50,23.0,9,1.0,4.0,34,15,2.0,0.0,5.0,23,4.0,9,8.0,0.0,16.0,6.0,3.0,3.0,1.0
2013,CAR,16,42,1,-4.880135286259074,42,12.0,42,223.0,42,4.0,42,26.0,15.0,28.0,18.0,33,3.0,4.0,-236.12634539604187,42,200.0,21,962.0,30,17.0,12,1.0,3.0,17,12,1.0,0.0,3.0,21,1.0,11,7.0,0.0,3.0,1.0,2.0,0.0,0.0
2013,CAR,17,57,1,-2.9701749939704314,57,21.0,57,283.0,57,4.0,57,34.0,23.0,39.0,23.0,42,4.0,6.0,-257.07641914486885,57,232.0,27,1289.0,47,14.0,10,2.0,2.0,29,10,0.0,0.0,12.0,27,2.0,14,8.0,0.0,6.0,1.0,3.0,1.0,0.0
2013,CHI,1,58,1,7.531375698497945,58,29.0,58,325.0,58,3.0,58,33.0,18.0,32.0,23.0,43,2.0,5.0,-6.55653178691864,58,229.0,32,1557.0,46,24.0,11,3.0,3.0,26,25,0.0,0.0,1.0,32,7.0,19,6.0,0.0,5.0,3.0,1.0,1.0,0.0
2013,CHI,2,64,1,-3.6447194332270074,64,36.0,64,412.0,64,7.0,64,40.0,20.0,36.0,28.0,52,8.0,11.0,-144.58357393741608,64,273.0,37,1650.0,53,31.0,11,2.0,4.0,26,22,2.0,0.0,2.0,37,10.0,17,10.0,0.0,11.0,4.0,3.0,4.0,0.0
2013,CHI,3,57,1,6.309612678636977,57,20.0,57,260.0,57,2.0,57,33.0,14.0,21.0,23.0,42,5.0,13.0,438.7542812153697,57,205.0,30,1609.0,46,27.0,11,3.0,4.0,25,24,0.0,0.0,1.0,30,5.0,19,6.0,0.0,13.0,9.0,1.0,3.0,0.0
2013,CHI,4,66,1,-5.650870872973916,66,26.0,66,417.0,66,8.0,66,51.0,9.0,15.0,36.0,51,9.0,10.0,252.0436853170395,66,568.0,47,1355.0,51,37.0,15,2.0,4.0,16,14,1.0,0.0,1.0,47,6.0,29,12.0,0.0,10.0,1.0,7.0,2.0,0.0
2013,CHI,5,54,1,2.002201810891521,54,25.0,54,434.0,54,8.0,54,38.0,15.0,20.0,28.0,43,7.0,7.0,55.51669895648956,54,304.0,33,1235.0,43,17.0,11,2.0,3.0,18,14,0.0,0.0,4.0,33,6.0,21,6.0,0.0,7.0,1.0,5.0,1.0,0.0
2013,CHI,6,65,1,7.663673185823047,65,33.0,65,372.0,65,5.0,65,39.0,14.0,22.0,30.0,53,5.0,10.0,604.1986029595137,65,295.0,36,1812.0,56,20.0,9,2.0,3.0,29,25,1.0,0.0,3.0,35,8.0,19,7.0,0.0,10.0,6.0,3.0,0.0,1.0
2013,CHI,7,51,1,8.094549807955485,51,25.0,51,360.0,51,8.0,51,33.0,20.0,33.0,25.0,43,4.0,8.0,180.9464991092682,51,246.0,28,1321.0,39,44.0,12,3.0,4.0,21,16,2.0,0.0,3.0,28,3.0,22,3.0,0.0,8.0,4.0,1.0,2.0,1.0
2013,CHI,9,75,1,15.10957302380416,75,31.0,75,442.0,75,9.0,75,43.0,30.0,47.0,31.0,60,3.0,9.0,342.84207597374916,75,339.0,41,1767.0,63,27.0,11,2.0,4.0,33,31,1.0,0.0,1.0,40,9.0,23,8.0,0.0,9.0,6.0,3.0,0.0,0.0
2013,CHI,10,71,1,-2.351643469917713,71,25.0,71,338.0,71,2.0,71,51.0,30.0,46.0,34.0,52,10.0,13.0,295.7275301218033,71,449.0,49,1634.0,60,20.0,11,1.0,4.0,20,18,2.0,0.0,0.0,49,7.0,33,8.0,0.0,13.0,5.0,5.0,3.0,0.0
2013,CHI,11,58,1,3.7037605234776714,58,24.0,58,320.0,58,5.0,58,33.0,16.0,32.0,23.0,45,6.0,8.0,-339.5419329404831,58,242.0,31,1405.0,45,16.0,10,1.0,3.0,25,21,3.0,0.0,1.0,31,6.0,22,2.0,0.0,7.0,3.0,3.0,0.0,0.0
2013,CHI,12,74,1,-2.8378524311701767,74,37.0,74,424.0,74,7.0,74,50.0,7.0,10.0,40.0,63,8.0,14.0,461.4611342549324,74,237.0,47,2023.0,64,28.0,10,3.0,4.0,26,23,1.0,0.0,2.0,46,11.0,28,5.0,0.0,14.0,9.0,3.0,1.0,1.0
2013,CHI,13,65,1,3.9735118317315132,65,29.0,65,480.0,65,8.0,65,40.0,24.0,37.0,30.0,54,1.0,2.0,335.1268954575062,65,371.0,36,1522.0,48,26.0,14,0.0,1.0,25,24,1.0,0.0,0.0,35,2.0,27,5.0,0.0,2.0,1.0,1.0,0.0,0.0
2013,CHI,14,68,1,33.47774538607402,68,38.0,68,491.0,68,10.0,68,39.0,17.0,27.0,29.0,57,12.0,22.0,431.19640350341797,68,306.0,36,2113.0,59,44.0,8,4.0,7.0,31,28,1.0,0.0,2.0,36,10.0,19,7.0,0.0,22.0,14.0,4.0,2.0,2.0
2013,CHI,15,62,1,5.4162280231732876,62,30.0,62,441.0,62,10.0,62,34.0,21.0,39.0,22.0,48,5.0,10.0,-373.11313301324844,62,315.0,31,1607.0,48,45.0,11,2.0,4.0,29,27,1.0,0.0,1.0,31,3.0,22,6.0,0.0,10.0,5.0,5.0,0.0,0.0
2013,CHI,16,61,1,-10.768757960700896,61,21.0,61,257.0,61,4.0,61,44.0,2.0,3.0,28.0,44,2.0,2.0,-297.0404654741287,61,358.0,37,1508.0,50,15.0,11,1.0,2.0,19,16,0.0,0.0,3.0,36,5.0,23,8.0,0.0,1.0,0.0,1.0,0.0,0.0
2013,CHI,17,49,1,10.676840297703166,49,21.0,49,345.0,49,7.0,49,25.0,14.0,35.0,17.0,39,3.0,11.0,-410.126756131649,49,293.0,24,1342.0,39,28.0,10,4.0,4.0,24,24,0.0,0.0,0.0,24,4.0,19,1.0,0.0,11.0,9.0,2.0,0.0,0.0
2013,CIN,1,54,1,3.2073688177624717,54,27.0,54,341.0,54,5.0,54,34.0,28.0,44.0,26.0,43,2.0,5.0,543.2305082678795,54,232.0,33,1367.0,41,21.0,10,2.0,2.0,20,18,1.0,0.0,1.0,33,3.0,20,10.0,0.0,5.0,3.0,2.0,0.0,0.0
2013,CIN,2,79,1,4.885131008099908,79,36.0,79,407.0,79,5.0,79,48.0,26.0,39.0,34.0,61,3.0,7.0,358.2411155104637,79,416.0,45,1750.0,64,20.0,12,1.0,2.0,34,30,1.0,0.0,3.0,44,3.0,26,15.0,0.0,7.0,4.0,3.0,0.0,0.0
2013,CIN,3,54,1,-7.654130968463275,54,24.0,54,299.0,54,7.0,54,34.0,21.0,29.0,25.0,43,3.0,6.0,318.7940552830696,54,220.0,28,1423.0,42,38.0,12,4.0,4.0,22,20,0.0,0.0,2.0,28,4.0,17,7.0,0.0,6.0,3.0,3.0,0.0,0.0
2013,CIN,4,64,1,-17.062551339379432,64,20.0,64,266.0,64,3.0,64,46.0,31.0,48.0,31.0,47,3.0,7.0,245.5084279179573,64,392.0,42,1498.0,54,6.0,10,0.0,2.0,20,16,0.0,0.0,4.0,42,7.0,25,10.0,0.0,7.0,4.0,2.0,1.0,0.0
2013,CIN,5,68,1,-1.597820375742164,68,27.0,68,341.0,68,5.0,68,33.0,28.0,46.0,23.0,52,1.0,6.0,33.34791213274002,68,185.0,27,1698.0,56,13.0,11,1.0,2.0,37,32,1.0,0.0,4.0,27,4.0,12,11.0,0.0,6.0,4.0,0.0,1.0,1.0
2013,CIN,6,82,1,16.03933411737596,82,40.0,82,485.0,82,7.0,82,46.0,17.0,31.0,35.0,64,8.0,10.0,326.69458240270615,82,195.0,40,2164.0,68,30.0,13,3.0,4.0,39,33,1.0,0.0,5.0,39,8.0,24,7.0,0.0,9.0,3.0,4.0,2.0,0.0
2013,CIN,7,53,1,18.870610897840688,53,25.0,53,421.0,53,6.0,53,36.0,23.0,35.0,26.0,43,4.0,4.0,66.32251441478729,53,332.0,34,1269.0,42,30.0,10,1.0,1.0,18,17,0.0,0.0,1.0,32,6.0,17,9.0,0.0,4.0,2.0,2.0,0.0,0.0
2013,CIN,8,56,1,14.55945210182108,56,24.0,56,402.0,56,5.0,56,32.0,9.0,15.0,23.0,44,11.0,15.0,333.79945382475853,56,354.0,30,1417.0,46,35.0,10,5.0,6.0,25,22,0.0,0.0,3.0,30,2.0,21,7.0,0.0,15.0,5.0,7.0,3.0,0.0
2013,CIN,9,91,1,-2.777275230450904,91,40.0,91,467.0,91,8.0,91,60.0,28.0,42.0,42.0,70,9.0,11.0,441.7614847421646,91,451.0,53,2200.0,78,25.0,13,2.0,3.0,33,30,0.0,0.0,3.0,53,4.0,38,11.0,0.0,9.0,4.0,5.0,0.0,0.0
2013,CIN,10,85,1,-16.470026187956464,85,25.0,85,365.0,85,6.0,85,57.0,12.0,28.0,38.0,62,3.0,4.0,66.08188599348068,85,514.0,50,1916.0,68,20.0,15,1.0,2.0,30,23,2.0,0.0,5.0,50,8.0,31,11.0,0.0,3.0,2.0,0.0,1.0,0.0
2013,CIN,11,56,1,-19.17441942796762,56,16.0,56,225.0,56,4.0,56,29.0,11.0,18.0,19.0,43,3.0,7.0,-329.585194401443,56,250.0,28,1144.0,39,34.0,16,2.0,3.0,28,26,1.0,0.0,1.0,27,5.0,14,8.0,0.0,6.0,4.0,1.0,1.0,0.0
2013,CIN,13,61,1,2.015325487217644,61,36.0,61,354.0,61,6.0,61,24.0,18.0,38.0,18.0,49,0.0,7.0,-257.7215936034918,61,170.0,23,1588.0,51,17.0,10,1.0,2.0,38,34,1.0,0.0,3.0,22,3.0,15,4.0,0.0,7.0,5.0,0.0,0.0,2.0
2013,CIN,14,67,1,24.079226762871258,67,34.0,67,433.0,67,10.0,67,37.0,12.0,19.0,26.0,54,6.0,12.0,382.47279077768326,67,260.0,35,1830.0,55,42.0,11,5.0,5.0,32,29,1.0,0.0,2.0,33,5.0,18,10.0,0.0,12.0,6.0,4.0,1.0,1.0
2013,CIN,15,67,1,-2.1568002569838427,67,28.0,67,279.0,67,0.0,67,47.0,5.0,10.0,34.0,48,8.0,16.0,295.2823359519243,67,280.0,44,1458.0,55,28.0,11,3.0,3.0,22,17,0.0,0.0,4.0,43,4.0,32,7.0,0.0,16.0,8.0,6.0,1.0,1.0
2013,CIN,16,75,1,11.85951647721231,75,31.0,75,428.0,75,4.0,75,41.0,12.0,19.0,28.0,59,7.0,8.0,71.9863623380661,75,432.0,38,2085.0,62,35.0,13,4.0,4.0,35,27,5.0,0.0,3.0,37,5.0,28,4.0,0.0,8.0,1.0,6.0,1.0,0.0
2013,CIN,17,64,1,-2.5293480328101356,64,31.0,64,393.0,64,6.0,64,37.0,23.0,38.0,27.0,51,4.0,8.0,552.2680409252644,64,340.0,36,1663.0,50,27.0,12,2.0,4.0,28,24,0.0,0.0,4.0,36,7.0,26,3.0,0.0,8.0,4.0,3.0,0.0,1.0
2013,CLE,1,72,1,-12.560792358167625,72,25.0,72,291.0,72,5.0,72,59.0,25.0,38.0,41.0,54,9.0,9.0,632.6665148139,72,391.0,53,1221.0,54,10.0,12,1.0,2.0,13,13,0.0,0.0,0.0,53,9.0,30,14.0,0.0,8.0,0.0,4.0,4.0,0.0
2013,CLE,2,62,1,-11.52834422154777,62,21.0,62,259.0,62,3.0,62,44.0,26.0,44.0,27.0,45,1.0,3.0,366.46615862846375,62,355.0,37,1346.0,49,6.0,12,0.0,1.0,20,18,0.0,0.0,2.0,37,8.0,22,7.0,0.0,3.0,2.0,1.0,0.0,0.0
2013,CLE,3,75,1,-3.3925844802282965,75,28.0,75,409.0,75,6.0,75,58.0,32.0,48.0,42.0,57,9.0,10.0,1211.3265313208103,75,401.0,55,1529.0,60,31.0,14,3.0,3.0,17,14,1.0,0.0,1.0,54,6.0,37,11.0,0.0,10.0,1.0,4.0,5.0,0.0
2013,CLE,4,68,1,5.21032505348529,68,30.0,68,337.0,68,4.0,68,42.0,26.0,41.0,27.0,51,5.0,10.0,500.0772502273321,68,313.0,38,1542.0,56,23.0,10,2.0,4.0,27,26,0.0,0.0,1.0,38,7.0,18,13.0,0.0,10.0,6.0,3.0,1.0,0.0
2013,CLE,5,63,1,-1.1178617118578784,63,22.0,63,292.0,63,4.0,63,34.0,26.0,46.0,21.0,46,3.0,15.0,-121.76730334758759,63,324.0,28,1505.0,48,23.0,11,1.0,3.0,30,28,0.0,0.0,2.0,28,5.0,17,6.0,0.0,14.0,11.0,0.0,2.0,1.0
2013,CLE,6,65,1,-2.208078089077487,65,32.0,65,395.0,65,6.0,65,46.0,20.0,35.0,33.0,50,6.0,12.0,389.9183616042137,65,371.0,42,1292.0,52,17.0,12,2.0,3.0,21,16,2.0,1.0,2.0,41,13.0,19,9.0,0.0,12.0,7.0,2.0,3.0,0.0
2013,CLE,7,68,1,-10.12867191794334,68,27.0,68,216.0,68,0.0,68,47.0,7.0,11.0,28.0,45,9.0,11.0,219.47818100452423,68,330.0,42,1437.0,59,13.0,9,1.0,2.0,23,20,0.0,1.0,2.0,40,8.0,21,11.0,0.0,10.0,4.0,3.0,2.0,1.0
2013,CLE,8,52,1,5.5191431058200475,52,18.0,52,340.0,52,6.0,52,40.0,17.0,25.0,27.0,38,1.0,2.0,471.8843102455139,52,335.0,36,1131.0,41,17.0,11,1.0,1.0,15,12,0.0,0.0,3.0,35,8.0,21,6.0,0.0,2.0,2.0,0.0,0.0,0.0
2013,CLE,9,68,1,0.5356065583684,68,25.0,68,315.0,68,6.0,68,42.0,21.0,32.0,29.0,51,5.0,11.0,838.9267910271883,68,226.0,37,1537.0,55,24.0,13,3.0,4.0,29,23,1.0,1.0,4.0,37,10.0,21,6.0,0.0,11.0,7.0,3.0,1.0,0.0
2013,CLE,11,79,1,-26.5558539892512,79,27.0,79,330.0,79,3.0,79,60.0,19.0,31.0,40.0,57,12.0,16.0,566.3826704025269,79,292.0,56,1596.0,62,27.0,17,0.0,3.0,19,18,1.0,0.0,0.0,55,19.0,28,8.0,0.0,16.0,6.0,9.0,1.0,0.0
2013,CLE,12,72,1,-23.173105095242537,72,23.0,72,368.0,72,5.0,72,57.0,24.0,33.0,40.0,53,3.0,3.0,553.4747049212456,72,408.0,52,1324.0,59,20.0,13,1.0,1.0,15,14,0.0,0.0,1.0,52,10.0,32,10.0,0.0,3.0,0.0,2.0,1.0,0.0
2013,CLE,13,73,1,2.2380411848392825,73,33.0,73,439.0,73,8.0,73,44.0,25.0,48.0,34.0,59,2.0,6.0,-75.65871179103851,73,522.0,40,1571.0,59,29.0,14,2.0,2.0,30,28,0.0,0.0,2.0,39,8.0,24,7.0,0.0,6.0,4.0,1.0,1.0,0.0
2013,CLE,14,69,1,17.97530553406228,69,30.0,69,494.0,69,6.0,69,46.0,22.0,37.0,34.0,54,3.0,5.0,887.1835514903069,69,322.0,43,1562.0,56,30.0,12,2.0,3.0,25,22,1.0,0.0,2.0,42,10.0,19,13.0,0.0,5.0,3.0,1.0,1.0,0.0
2013,CLE,15,56,1,-2.0905345850345007,56,26.0,56,366.0,56,6.0,56,40.0,16.0,29.0,32.0,47,1.0,5.0,452.1626979112625,56,345.0,38,1282.0,44,24.0,11,1.0,2.0,17,14,0.0,2.0,1.0,38,11.0,20,7.0,0.0,5.0,3.0,1.0,1.0,0.0
2013,CLE,16,64,1,-7.931321069347955,64,27.0,64,283.0,64,4.0,64,45.0,30.0,46.0,31.0,50,13.0,20.0,696.6341137886047,64,343.0,40,1402.0,54,13.0,9,1.0,4.0,21,18,1.0,0.0,2.0,40,4.0,28,8.0,0.0,19.0,11.0,6.0,1.0,1.0
2013,CLE,17,64,1,-12.153544344764668,64,23.0,64,300.0,64,7.0,64,45.0,10.0,20.0,29.0,46,1.0,2.0,21.677109599113464,64,373.0,41,1415.0,51,7.0,11,0.0,1.0,20,18,0.0,1.0,1.0,41,9.0,23,9.0,0.0,2.0,1.0,1.0,0.0,0.0
2013,DAL,1,73,1,-10.349196684942635,73,30.0,73,332.0,73,5.0,73,51.0,28.0,41.0,37.0,58,8.0,10.0,640.3404653072357,73,276.0,49,1909.0,60,30.0,13,3.0,6.0,22,21,0.0,0.0,1.0,49,11.0,27,11.0,0.0,10.0,3.0,2.0,4.0,1.0
2013,DAL,2,60,1,-3.9264312622339315,60,26.0,60,319.0,60,4.0,60,47.0,28.0,41.0,36.0,49,5.0,7.0,1097.7708771824837,60,235.0,42,1515.0,46,16.0,12,1.0,2.0,15,13,1.0,0.0,1.0,42,7.0,21,14.0,0.0,6.0,3.0,3.0,0.0,0.0
2013,DAL,3,59,1,13.785356269360314,59,31.0,59,396.0,59,8.0,59,25.0,2.0,8.0,17.0,48,6.0,13.0,-574.9864794313908,59,189.0,24,1775.0,47,34.0,10,2.0,4.0,34,34,0.0,0.0,0.0,24,3.0,13,8.0,0.0,13.0,8.0,3.0,2.0,0.0
2013,DAL,4,56,1,2.420125294374748,56,32.0,56,319.0,56,3.0,56,41.0,21.0,34.0,32.0,47,3.0,4.0,402.6609852910042,56,264.0,37,1258.0,44,17.0,10,1.0,2.0,16,15,0.0,0.0,1.0,37,5.0,22,10.0,0.0,4.0,1.0,2.0,1.0,0.0
2013,DAL,5,53,1,24.92875267126229,53,28.0,53,522.0,53,10.0,53,40.0,22.0,30.0,34.0,47,8.0,12.0,915.6434252858162,53,385.0,35,1274.0,40,48.0,11,5.0,6.0,14,12,1.0,0.0,1.0,35,1.0,20,14.0,0.0,11.0,4.0,4.0,3.0,0.0
2013,DAL,6,50,1,-1.7643369220999352,50,23.0,50,213.0,50,2.0,50,31.0,20.0,28.0,24.0,38,3.0,7.0,598.6593065783381,50,194.0,30,1224.0,39,24.0,10,3.0,4.0,19,19,0.0,0.0,0.0,29,4.0,19,6.0,0.0,7.0,4.0,2.0,1.0,0.0
2013,DAL,7,73,1,-1.6942311195540132,73,33.0,73,370.0,73,3.0,73,50.0,27.0,42.0,36.0,57,5.0,6.0,1269.8309522122145,73,422.0,47,1837.0,59,17.0,14,2.0,3.0,24,21,1.0,0.0,2.0,47,6.0,34,7.0,0.0,6.0,1.0,5.0,0.0,0.0
2013,DAL,8,55,1,-3.9430257307841576,55,22.0,55,269.0,55,2.0,55,32.0,25.0,40.0,21.0,42,2.0,3.0,157.7807169407606,55,283.0,30,1164.0,40,30.0,14,1.0,1.0,25,21,2.0,0.0,2.0,30,5.0,21,4.0,0.0,3.0,1.0,2.0,0.0,0.0
2013,DAL,9,63,1,4.067379882327734,63,29.0,63,350.0,63,6.0,63,55.0,32.0,40.0,43.0,49,5.0,5.0,1245.4667061567307,63,345.0,51,1369.0,50,20.0,10,1.0,2.0,9,8,0.0,0.0,1.0,50,10.0,29,11.0,0.0,3.0,0.0,2.0,1.0,0.0
2013,DAL,10,43,1,-5.41610551062841,43,13.0,43,193.0,43,4.0,43,27.0,6.0,17.0,19.0,34,2.0,6.0,-213.26079666614532,43,238.0,24,887.0,31,17.0,11,1.0,2.0,16,16,0.0,0.0,0.0,23,2.0,12,9.0,0.0,6.0,5.0,1.0,0.0,0.0
2013,DAL,12,60,1,2.92315908765886,60,27.0,60,312.0,60,7.0,60,43.0,17.0,23.0,33.0,49,3.0,4.0,899.5461165904999,60,334.0,38,1417.0,49,17.0,11,2.0,2.0,18,17,0.0,0.0,1.0,38,5.0,25,8.0,0.0,4.0,1.0,0.0,3.0,0.0
2013,DAL,13,63,1,10.516249394342344,63,31.0,63,353.0,63,4.0,63,34.0,23.0,37.0,24.0,50,5.0,13.0,-232.0859245955944,63,203.0,32,1596.0,52,31.0,10,4.0,5.0,29,29,0.0,0.0,0.0,32,6.0,23,3.0,0.0,13.0,8.0,5.0,0.0,0.0
2013,DAL,14,54,1,15.896336938603781,54,31.0,54,329.0,54,9.0,54,27.0,10.0,23.0,16.0,42,6.0,12.0,-796.0412621498108,54,173.0,25,1185.0,44,28.0,8,4.0,4.0,27,27,0.0,0.0,0.0,25,5.0,14,6.0,0.0,12.0,6.0,4.0,2.0,0.0
2013,DAL,15,69,1,5.708907035402381,69,37.0,69,466.0,69,10.0,69,51.0,12.0,19.0,42.0,60,8.0,10.0,1222.6966932415962,69,491.0,48,1631.0,56,36.0,12,2.0,4.0,18,18,0.0,0.0,0.0,48,7.0,30,11.0,0.0,9.0,2.0,4.0,3.0,0.0
2013,DAL,16,51,1,7.211748324880077,51,21.0,51,310.0,51,5.0,51,29.0,16.0,26.0,18.0,39,6.0,13.0,-199.2428183555603,51,280.0,27,1262.0,40,24.0,10,3.0,4.0,22,22,0.0,0.0,0.0,27,3.0,21,2.0,0.0,13.0,9.0,4.0,0.0,0.0
2013,DAL,17,64,1,-5.887557760644517,64,29.0,64,414.0,64,4.0,64,47.0,26.0,42.0,36.0,51,3.0,4.0,516.4785355329514,64,361.0,46,1623.0,52,23.0,12,2.0,3.0,18,17,0.0,0.0,1.0,44,7.0,20,17.0,0.0,4.0,2.0,0.0,2.0,0.0
2013,DEN,1,66,1,22.945259795931634,66,32.0,66,512.0,66,9.0,66,45.0,25.0,34.0,33.0,51,5.0,7.0,983.215506374836,66,381.0,42,1257.0,51,49.0,15,2.0,2.0,21,21,0.0,0.0,0.0,42,5.0,30,7.0,0.0,7.0,2.0,5.0,0.0,0.0
2013,DEN,2,69,1,13.254592503017912,69,30.0,69,417.0,69,6.0,69,43.0,33.0,49.0,28.0,54,5.0,8.0,562.4981809407473,69,328.0,43,1361.0,57,34.0,12,3.0,4.0,26,26,0.0,0.0,0.0,43,5.0,28,10.0,0.0,8.0,3.0,4.0,1.0,0.0
2013,DEN,3,71,1,18.768384392105197,71,44.0,71,538.0,71,7.0,71,39.0,7.0,9.0,31.0,62,6.0,10.0,276.0779980570078,71,248.0,37,1818.0,60,37.0,10,4.0,5.0,33,32,0.0,0.0,1.0,37,3.0,27,7.0,0.0,9.0,4.0,4.0,1.0,0.0
2013,DEN,4,70,1,22.380613026346676,70,42.0,70,473.0,70,7.0,70,39.0,10.0,20.0,32.0,62,7.0,14.0,749.3548039346933,70,250.0,37,1838.0,61,38.0,9,5.0,5.0,32,31,0.0,0.0,1.0,37,4.0,28,5.0,0.0,14.0,8.0,5.0,1.0,0.0
2013,DEN,5,71,1,30.397803857292367,71,45.0,71,522.0,71,9.0,71,42.0,10.0,19.0,35.0,59,10.0,22.0,288.6221840977669,71,300.0,42,1571.0,56,51.0,11,6.0,7.0,29,27,0.0,0.0,2.0,41,9.0,20,12.0,0.0,22.0,12.0,4.0,4.0,2.0
2013,DEN,6,69,1,8.825847934233025,69,31.0,69,409.0,69,10.0,69,42.0,14.0,25.0,31.0,55,8.0,19.0,413.0032930523157,69,280.0,42,1509.0,57,42.0,12,5.0,6.0,27,22,1.0,0.0,3.0,42,14.0,20,8.0,0.0,19.0,10.0,4.0,4.0,1.0
2013,DEN,7,72,1,4.539874990121724,72,27.0,72,430.0,72,8.0,72,53.0,14.0,25.0,39.0,55,12.0,15.0,253.7287935614586,72,553.0,49,1264.0,55,32.0,16,4.0,6.0,19,19,0.0,0.0,0.0,48,7.0,34,7.0,0.0,15.0,4.0,8.0,3.0,0.0
2013,DEN,8,76,1,3.622814923495029,76,41.0,76,449.0,76,4.0,76,46.0,28.0,45.0,36.0,63,10.0,16.0,830.6946501135826,76,332.0,44,1615.0,61,45.0,13,3.0,4.0,30,29,1.0,0.0,0.0,44,7.0,30,7.0,0.0,16.0,7.0,7.0,2.0,0.0
2013,DEN,10,60,1,12.681028544495348,60,31.0,60,397.0,60,5.0,60,38.0,14.0,17.0,30.0,52,2.0,2.0,717.3500938341022,60,216.0,36,1105.0,49,28.0,11,2.0,2.0,22,20,0.0,0.0,2.0,36,8.0,22,6.0,0.0,2.0,0.0,2.0,0.0,0.0
2013,DEN,11,76,1,4.2966945687102935,76,27.0,76,427.0,76,6.0,76,40.0,21.0,37.0,28.0,60,4.0,9.0,21.927922032773495,76,273.0,40,1473.0,61,30.0,13,3.0,3.0,36,35,0.0,0.0,1.0,40,5.0,30,5.0,0.0,9.0,7.0,1.0,1.0,0.0
2013,DEN,12,86,1,0.055747201683539416,86,42.0,86,412.0,86,8.0,86,38.0,3.0,7.0,22.0,68,5.0,11.0,-1300.0645384192467,86,235.0,36,1907.0,68,24.0,14,3.0,4.0,48,47,0.0,0.0,1.0,34,5.0,21,8.0,0.0,10.0,6.0,1.0,3.0,0.0
2013,DEN,13,63,1,25.67903952038614,63,28.0,63,538.0,63,11.0,63,35.0,19.0,32.0,23.0,50,8.0,12.0,51.980951987206936,63,346.0,35,1431.0,51,35.0,12,3.0,3.0,28,28,0.0,0.0,0.0,35,7.0,24,4.0,0.0,12.0,6.0,5.0,1.0,0.0
2013,DEN,14,87,1,31.01944408640995,87,46.0,87,552.0,87,9.0,87,58.0,36.0,50.0,46.0,72,18.0,27.0,1429.834906756878,87,467.0,58,2093.0,75,51.0,11,6.0,8.0,29,29,0.0,0.0,0.0,58,11.0,33,14.0,0.0,27.0,13.0,11.0,3.0,0.0
2013,DEN,15,53,1,4.474727554794773,53,26.0,53,295.0,53,4.0,53,42.0,13.0,21.0,32.0,43,3.0,5.0,443.3668404817581,53,305.0,41,1069.0,44,20.0,9,2.0,3.0,11,11,0.0,0.0,0.0,41,11.0,20,10.0,0.0,5.0,3.0,2.0,0.0,0.0
