week,position,slp_proj,name,norm_name
16,RB,0.76,Tyler Goodson,tyler goodson
17,WR,0.76,Tez Johnson,tez johnson
5,TE,0.76,Brock Wright,brock wright
14,WR,0.76,Mason Kinsey,mason kinsey
18,RB,0.75,D'Ernest Johnson,dernest johnson
12,WR,0.75,Ashton Dulin,ashton dulin
18,WR,0.75,Tom Kennedy,tom kennedy
13,WR,0.75,Cody White,cody white
6,RB,0.75,Nyheim Miller-Hines,nyheim millerhines
4,TE,0.75,Brock Wright,brock wright
12,RB,0.75,Tyler Goodson,tyler goodson
3,RB,0.74,Tyler Goodson,tyler goodson
14,TE,0.74,Jackson Hawes,jackson hawes
16,WR,0.74,Nikko Remigio,nikko remigio
15,RB,0.74,Isaac Guerendo,isaac guerendo
4,RB,0.74,Alec Ingold,alec ingold
18,TE,0.74,Johnny Mundt,johnny mundt
9,WR,0.73,Savion Williams,savion williams
17,WR,0.73,Mitch Tinsley,mitch tinsley
18,TE,0.73,Brevyn Spann-Ford,brevyn spannford
2,WR,0.72,Jason Brownlee,jason brownlee
2,WR,0.72,Malik Heath,malik heath
3,TE,0.72,Harrison Bryant,harrison bryant
12,TE,0.72,Kylen Granson,kylen granson
16,WR,0.72,Dee Eskridge,dee eskridge
10,RB,0.71,Trevor Etienne,trevor etienne
8,TE,0.71,Durham Smythe,durham smythe
9,RB,0.71,Kaleb Johnson,kaleb johnson
4,RB,0.71,Tyler Goodson,tyler goodson
11,TE,0.71,Ian Thomas,ian thomas
14,RB,0.71,Dare Ogunbowale,dare ogunbowale
5,RB,0.71,Dare Ogunbowale,dare ogunbowale
2,WR,0.7,John Metchie,john metchie
2,TE,0.7,Brock Wright,brock wright
14,TE,0.7,Josiah Deguara,josiah deguara
15,RB,0.7,Zavier Scott,zavier scott
11,TE,0.7,Quintin Morris,quintin morris
13,RB,0.7,Dare Ogunbowale,dare ogunbowale
3,WR,0.7,Mitch Tinsley,mitch tinsley
2,WR,0.7,Savion Williams,savion williams
14,RB,0.7,Tahj Brooks,tahj brooks
6,WR,0.7,Malachi Corley,malachi corley
9,RB,0.69,George Holani,george holani
4,WR,0.69,John Metchie,john metchie
10,WR,0.69,Malachi Corley,malachi corley
15,WR,0.69,Jaylin Lane,jaylin lane
10,WR,0.69,Ashton Dulin,ashton dulin
13,WR,0.69,Malik Heath,malik heath
6,TE,0.69,Jackson Hawes,jackson hawes
12,WR,0.69,Kameron Johnson,kameron johnson
12,WR,0.69,Gunner Olszewski,gunner olszewski
14,WR,0.69,Mitch Tinsley,mitch tinsley
17,WR,0.69,Ashton Dulin,ashton dulin
9,RB,0.69,Trayveon Williams,trayveon williams
15,RB,0.68,Sione Vaki,sione vaki
11,RB,0.68,C.J. Ham,cj ham
3,TE,0.68,Daniel Bellinger,daniel bellinger
17,TE,0.68,Johnny Mundt,johnny mundt
14,WR,0.68,Derius Davis,derius davis
18,WR,0.67,Mitch Tinsley,mitch tinsley
6,WR,0.67,John Metchie,john metchie
15,WR,0.67,KhaDarel Hodge,khadarel hodge
12,WR,0.67,Brycen Tremayne,brycen tremayne
2,WR,0.67,Van Jefferson,van jefferson
12,WR,0.67,Malik Heath,malik heath
6,RB,0.67,Julius Chestnut,julius chestnut
17,RB,0.67,Tahj Brooks,tahj brooks
13,TE,0.67,Johnny Mundt,johnny mundt
8,RB,0.66,Josh Williams,josh williams
2,RB,0.66,Jarquez Hunter,jarquez hunter
5,RB,0.66,Zamir White,zamir white
17,TE,0.66,Drew Sample,drew sample
18,WR,0.66,Brycen Tremayne,brycen tremayne
8,WR,0.66,Malachi Corley,malachi corley
11,RB,0.66,Trevor Etienne,trevor etienne
8,TE,0.66,Charlie Woerner,charlie woerner
15,RB,0.66,Trevor Etienne,trevor etienne
3,TE,0.66,Payne Durham,payne durham
17,TE,0.65,Mo Alie-Cox,mo aliecox
8,RB,0.65,Dare Ogunbowale,dare ogunbowale
8,TE,0.65,Ben Sinnott,ben sinnott
3,RB,0.65,Trevor Etienne,trevor etienne
16,TE,0.65,Connor Heyward,connor heyward
5,WR,0.65,John Metchie,john metchie
16,RB,0.65,Julius Chestnut,julius chestnut
15,RB,0.65,Julius Chestnut,julius chestnut
16,RB,0.65,Sione Vaki,sione vaki
10,TE,0.65,Chris Manhertz,chris manhertz
1,TE,0.64,Elijah Higgins,elijah higgins
5,TE,0.64,Jackson Hawes,jackson hawes
3,TE,0.64,Johnny Mundt,johnny mundt
8,RB,0.64,AJ Dillon,aj dillon
1,TE,0.64,Jackson Hawes,jackson hawes
2,WR,0.64,KhaDarel Hodge,khadarel hodge
11,RB,0.64,Julius Chestnut,julius chestnut
2,TE,0.64,Drew Ogletree,drew ogletree
18,RB,0.64,Julius Chestnut,julius chestnut
3,WR,0.64,Kyle Williams,kyle williams
1,WR,0.64,Jalin Hyatt,jalin hyatt
4,TE,0.64,Tucker Fisk,tucker fisk
4,TE,0.64,Jackson Hawes,jackson hawes
10,WR,0.63,Efton Chism,efton chism
16,TE,0.63,Johnny Mundt,johnny mundt
16,RB,0.63,Hassan Haskins,hassan haskins
13,RB,0.63,Julius Chestnut,julius chestnut
17,RB,0.63,Julius Chestnut,julius chestnut
8,TE,0.63,Drew Ogletree,drew ogletree
3,RB,0.63,Roschon Johnson,roschon johnson
10,WR,0.63,Jordan Watkins,jordan watkins
16,RB,0.63,Tahj Brooks,tahj brooks
16,RB,0.63,Trevor Etienne,trevor etienne
10,RB,0.63,C.J. Ham,cj ham
7,RB,0.63,Julius Chestnut,julius chestnut
1,TE,0.63,Luke Farrell,luke farrell
4,TE,0.63,Charlie Kolar,charlie kolar
7,WR,0.63,Mitch Tinsley,mitch tinsley
2,WR,0.62,Devontez Walker,devontez walker
14,TE,0.62,Kylen Granson,kylen granson
15,RB,0.62,D'Ernest Johnson,dernest johnson
8,RB,0.62,Kaleb Johnson,kaleb johnson
9,WR,0.62,Brycen Tremayne,brycen tremayne
9,TE,0.62,Charlie Woerner,charlie woerner
4,RB,0.62,Roschon Johnson,roschon johnson
14,RB,0.62,Julius Chestnut,julius chestnut
5,RB,0.62,Dylan Laube,dylan laube
11,WR,0.62,Brycen Tremayne,brycen tremayne
12,WR,0.62,Ryan Miller,ryan miller
11,WR,0.61,Cody White,cody white
1,TE,0.61,Drew Ogletree,drew ogletree
9,RB,0.61,Clyde Edwards-Helaire,clyde edwardshelaire
18,RB,0.61,Trevor Etienne,trevor etienne
1,TE,0.61,Darnell Washington,darnell washington
14,TE,0.61,Mo Alie-Cox,mo aliecox
13,TE,0.61,Drew Ogletree,drew ogletree
10,WR,0.61,Skyy Moore,skyy moore
15,WR,0.61,Brycen Tremayne,brycen tremayne
2,TE,0.61,Darnell Washington,darnell washington
7,TE,0.61,Cam Grandy,cam grandy
12,RB,0.61,Trevor Etienne,trevor etienne
8,WR,0.61,Jordan Watkins,jordan watkins
13,WR,0.61,Brycen Tremayne,brycen tremayne
3,TE,0.6,Hunter Long,hunter long
9,TE,0.6,Ben Sinnott,ben sinnott
17,TE,0.6,Jackson Hawes,jackson hawes
12,RB,0.59,C.J. Ham,cj ham
11,TE,0.59,Charlie Woerner,charlie woerner
15,TE,0.59,Johnny Mundt,johnny mundt
10,TE,0.59,Ian Thomas,ian thomas
17,TE,0.59,Connor Heyward,connor heyward
12,WR,0.59,Dante Pettis,dante pettis
6,RB,0.58,Roschon Johnson,roschon johnson
8,WR,0.58,Beaux Collins,beaux collins
4,WR,0.58,Anthony Gould,anthony gould
4,RB,0.58,Isaac Guerendo,isaac guerendo
12,WR,0.58,Xavier Restrepo,xavier restrepo
6,TE,0.58,Ben Sinnott,ben sinnott
2,RB,0.58,Tahj Brooks,tahj brooks
10,RB,0.58,Josh Williams,josh williams
10,TE,0.58,Charlie Woerner,charlie woerner
8,RB,0.58,Khalil Herbert,khalil herbert
1,WR,0.58,Mitch Tinsley,mitch tinsley
11,WR,0.57,Efton Chism,efton chism
14,WR,0.57,Dominic Lovett,dominic lovett
2,RB,0.57,Rasheen Ali,rasheen ali
10,TE,0.57,Stone Smartt,stone smartt
15,WR,0.57,Ben Skowronek,ben skowronek
4,RB,0.57,George Holani,george holani
10,RB,0.57,George Holani,george holani
10,TE,0.57,Blake Whiteheart,blake whiteheart
2,TE,0.56,Harrison Bryant,harrison bryant
14,TE,0.56,Brevyn Spann-Ford,brevyn spannford
6,RB,0.56,George Holani,george holani
15,WR,0.56,Devin Duvernay,devin duvernay
17,TE,0.56,Brevyn Spann-Ford,brevyn spannford
16,TE,0.56,Mo Alie-Cox,mo aliecox
1,TE,0.56,Harrison Bryant,harrison bryant
9,WR,0.56,Mitch Tinsley,mitch tinsley
16,WR,0.56,Skyy Moore,skyy moore
10,TE,0.56,Tyler Conklin,tyler conklin
2,TE,0.56,Stone Smartt,stone smartt
3,TE,0.56,Ian Thomas,ian thomas
18,TE,0.56,Mo Alie-Cox,mo aliecox
1,WR,0.55,Nikko Remigio,nikko remigio
17,RB,0.55,Trevor Etienne,trevor etienne
2,TE,0.55,Mo Alie-Cox,mo aliecox
2,TE,0.55,Ben Sinnott,ben sinnott
5,WR,0.55,Pat Bryant,pat bryant
8,RB,0.55,Trevor Etienne,trevor etienne
12,WR,0.55,Charlie Jones,charlie jones
3,TE,0.55,Ben Sinnott,ben sinnott
13,RB,0.55,Trevor Etienne,trevor etienne
18,RB,0.55,Dylan Laube,dylan laube
7,RB,0.54,C.J. Ham,cj ham
8,WR,0.54,Trent Sherfield,trent sherfield
14,WR,0.54,Anthony Gould,anthony gould
13,TE,0.54,Blake Whiteheart,blake whiteheart
13,RB,0.54,C.J. Ham,cj ham
11,TE,0.54,Stone Smartt,stone smartt
17,WR,0.54,Gunner Olszewski,gunner olszewski
16,TE,0.54,Grant Calcaterra,grant calcaterra
7,TE,0.54,Josiah Deguara,josiah deguara
11,TE,0.54,Blake Whiteheart,blake whiteheart
4,RB,0.54,Sean Tucker,sean tucker
15,TE,0.54,Jack Stoll,jack stoll
2,RB,0.53,Isaac Guerendo,isaac guerendo
9,TE,0.53,Ian Thomas,ian thomas
5,TE,0.53,Chris Manhertz,chris manhertz
7,TE,0.53,Charlie Woerner,charlie woerner
4,RB,0.53,Craig Reynolds,craig reynolds
7,RB,0.53,Devin Neal,devin neal
6,TE,0.53,Stone Smartt,stone smartt
10,RB,0.53,Craig Reynolds,craig reynolds
1,TE,0.53,Mo Alie-Cox,mo aliecox
13,WR,0.53,Cedrick Wilson,cedrick wilson
5,TE,0.53,Ben Sinnott,ben sinnott
1,RB,0.53,Craig Reynolds,craig reynolds
1,WR,0.53,Charlie Jones,charlie jones
16,WR,0.53,Gunner Olszewski,gunner olszewski
14,WR,0.53,Cedrick Wilson,cedrick wilson
2,RB,0.53,Craig Reynolds,craig reynolds
14,RB,0.53,Tyler Goodson,tyler goodson
9,RB,0.52,Dare Ogunbowale,dare ogunbowale
9,TE,0.52,Brevyn Spann-Ford,brevyn spannford
11,TE,0.52,Payne Durham,payne durham
11,WR,0.52,Mitch Tinsley,mitch tinsley
5,RB,0.52,Craig Reynolds,craig reynolds
2,TE,0.52,Jackson Hawes,jackson hawes
5,RB,0.52,George Holani,george holani
7,TE,0.52,Tanner Conner,tanner conner
15,RB,0.52,Hassan Haskins,hassan haskins
1,TE,0.52,Ian Thomas,ian thomas
2,TE,0.52,Ian Thomas,ian thomas
15,TE,0.52,Brevyn Spann-Ford,brevyn spannford
16,TE,0.51,Eric Saubert,eric saubert
11,TE,0.51,Brevyn Spann-Ford,brevyn spannford
9,WR,0.51,Efton Chism,efton chism
6,WR,0.51,Jake Bobo,jake bobo
4,WR,0.51,DeAndre Carter,deandre carter
4,RB,0.51,Jarquez Hunter,jarquez hunter
3,RB,0.51,Emanuel Wilson,emanuel wilson
7,TE,0.51,Brevyn Spann-Ford,brevyn spannford
7,RB,0.51,Cam Akers,cam akers
3,TE,0.51,Durham Smythe,durham smythe
16,WR,0.51,Savion Williams,savion williams
16,TE,0.5,Robert Tonyan,robert tonyan
2,RB,0.5,DeeJay Dallas,deejay dallas
17,WR,0.5,Jake Bobo,jake bobo
7,WR,0.5,Jake Bobo,jake bobo
18,WR,0.5,Dyami Brown,dyami brown
12,WR,0.5,Alex Bachman,alex bachman
7,TE,0.5,Chris Manhertz,chris manhertz
13,WR,0.5,Xavier Smith,xavier smith
5,WR,0.5,Jake Bobo,jake bobo
12,RB,0.5,Julius Chestnut,julius chestnut
9,WR,0.5,Ashton Dulin,ashton dulin
12,RB,0.5,Owen Wright,owen wright
17,WR,0.5,Devin Duvernay,devin duvernay
16,TE,0.5,Brevyn Spann-Ford,brevyn spannford
12,WR,0.5,Scotty Miller,scotty miller
1,WR,0.5,Tylan Wallace,tylan wallace
8,WR,0.5,Mitch Tinsley,mitch tinsley
2,WR,0.5,Ashton Dulin,ashton dulin
3,WR,0.5,Jake Bobo,jake bobo
15,TE,0.5,Grant Calcaterra,grant calcaterra
11,RB,0.5,Michael Carter,michael carter
15,WR,0.5,Nikko Remigio,nikko remigio
15,WR,0.5,Cedrick Wilson,cedrick wilson
6,TE,0.5,Mitchell Evans,mitchell evans
6,RB,0.5,Craig Reynolds,craig reynolds
7,RB,0.5,George Holani,george holani
6,RB,0.49,Jarquez Hunter,jarquez hunter
4,WR,0.49,KeAndre Lambert-Smith,keandre lambertsmith
2,WR,0.49,Trent Sherfield,trent sherfield
15,RB,0.49,Tahj Brooks,tahj brooks
4,WR,0.49,Jalin Hyatt,jalin hyatt
11,TE,0.49,Josiah Deguara,josiah deguara
18,TE,0.49,James Mitchell,james mitchell
2,WR,0.49,Jake Bobo,jake bobo
10,TE,0.49,Luke Farrell,luke farrell
3,WR,0.49,KhaDarel Hodge,khadarel hodge
14,TE,0.49,Ben Sinnott,ben sinnott
4,WR,0.49,Jake Bobo,jake bobo
11,WR,0.49,Scotty Miller,scotty miller
2,WR,0.49,Luke McCaffrey,luke mccaffrey
7,TE,0.48,Durham Smythe,durham smythe
6,WR,0.48,Trent Sherfield,trent sherfield
15,WR,0.48,Dyami Brown,dyami brown
16,RB,0.48,Zavier Scott,zavier scott
4,TE,0.48,Durham Smythe,durham smythe
3,WR,0.48,DeAndre Carter,deandre carter
6,TE,0.48,Chris Manhertz,chris manhertz
7,RB,0.48,Craig Reynolds,craig reynolds
1,WR,0.48,Malik Heath,malik heath
10,RB,0.48,Brittain Brown,brittain brown
12,TE,0.48,Brevyn Spann-Ford,brevyn spannford
7,WR,0.48,Trent Sherfield,trent sherfield
10,TE,0.48,Mo Alie-Cox,mo aliecox
5,TE,0.47,Tucker Fisk,tucker fisk
2,TE,0.47,Durham Smythe,durham smythe
9,TE,0.47,Mo Alie-Cox,mo aliecox
17,WR,0.47,Jordan Whittington,jordan whittington
2,TE,0.47,Mitchell Evans,mitchell evans
4,TE,0.47,Julian Hill,julian hill
2,WR,0.47,Jalin Hyatt,jalin hyatt
13,TE,0.47,Ben Sinnott,ben sinnott
17,TE,0.47,Eric Saubert,eric saubert
3,WR,0.47,Tai Felton,tai felton
7,WR,0.47,Efton Chism,efton chism
1,TE,0.47,Durham Smythe,durham smythe
7,WR,0.47,Derius Davis,derius davis
13,WR,0.46,Dominic Lovett,dominic lovett
9,TE,0.46,Foster Moreau,foster moreau
18,WR,0.46,Ben Skowronek,ben skowronek
13,WR,0.46,Gunner Olszewski,gunner olszewski
2,WR,0.46,DeAndre Carter,deandre carter
6,TE,0.46,Durham Smythe,durham smythe
17,TE,0.45,Grant Calcaterra,grant calcaterra
1,WR,0.45,Trent Sherfield,trent sherfield
13,RB,0.45,Tyler Goodson,tyler goodson
9,WR,0.45,Alex Bachman,alex bachman
11,TE,0.45,Kylen Granson,kylen granson
3,WR,0.45,Ashton Dulin,ashton dulin
9,TE,0.45,Tyler Conklin,tyler conklin
2,WR,0.45,Nikko Remigio,nikko remigio
13,WR,0.45,Derius Davis,derius davis
1,WR,0.45,Ashton Dulin,ashton dulin
11,WR,0.45,Mecole Hardman,mecole hardman
15,WR,0.45,Tom Kennedy,tom kennedy
18,TE,0.45,Eric Saubert,eric saubert
6,WR,0.45,Efton Chism,efton chism
4,TE,0.45,Mo Alie-Cox,mo aliecox
9,TE,0.44,Tucker Fisk,tucker fisk
10,TE,0.44,Kylen Granson,kylen granson
18,WR,0.44,Alex Bachman,alex bachman
6,TE,0.44,Tucker Fisk,tucker fisk
12,TE,0.44,Mo Alie-Cox,mo aliecox
17,WR,0.44,Dyami Brown,dyami brown
2,TE,0.44,Davis Allen,davis allen
8,TE,0.44,Foster Moreau,foster moreau
16,WR,0.44,Tyler Johnson,tyler johnson
1,WR,0.44,Luke McCaffrey,luke mccaffrey
13,TE,0.44,Teagan Quitoriano,teagan quitoriano
7,TE,0.44,Mitchell Evans,mitchell evans
4,WR,0.44,Marquez Valdes-Scantling,marquez valdesscantling
17,WR,0.43,Laquon Treadwell,laquon treadwell
11,WR,0.43,KhaDarel Hodge,khadarel hodge
7,WR,0.43,John Metchie,john metchie
13,WR,0.43,James Proche,james proche
3,WR,0.43,Xavier Smith,xavier smith
9,WR,0.43,Adonai Mitchell,adonai mitchell
3,TE,0.43,Drew Ogletree,drew ogletree
15,WR,0.42,Skyy Moore,skyy moore
14,WR,0.42,KhaDarel Hodge,khadarel hodge
2,WR,0.42,Tim Patrick,tim patrick
6,TE,0.42,Mo Alie-Cox,mo aliecox
5,TE,0.42,Mo Alie-Cox,mo aliecox
10,TE,0.42,Ross Dwelley,ross dwelley
12,WR,0.42,Skyy Moore,skyy moore
10,WR,0.42,KhaDarel Hodge,khadarel hodge
16,WR,0.42,Dyami Brown,dyami brown
1,TE,0.42,Ben Sinnott,ben sinnott
13,RB,0.41,Dylan Laube,dylan laube
13,WR,0.41,Deven Thompkins,deven thompkins
3,RB,0.41,Jarquez Hunter,jarquez hunter
11,WR,0.41,Bo Melton,bo melton
10,WR,0.41,Derius Davis,derius davis
14,WR,0.41,Dyami Brown,dyami brown
15,TE,0.41,Jelani Woods,jelani woods
15,WR,0.41,Laquon Treadwell,laquon treadwell
14,TE,0.41,Drew Ogletree,drew ogletree
9,WR,0.4,Treylon Burks,treylon burks
3,WR,0.4,John Metchie,john metchie
1,WR,0.4,John Metchie,john metchie
17,TE,0.4,Blake Whiteheart,blake whiteheart
14,WR,0.4,Arian Smith,arian smith
17,WR,0.4,Ryan Miller,ryan miller
5,WR,0.4,Tim Patrick,tim patrick
3,TE,0.4,Chris Manhertz,chris manhertz
3,RB,0.4,Isaac Guerendo,isaac guerendo
8,WR,0.4,Adonai Mitchell,adonai mitchell
2,WR,0.4,Mitch Tinsley,mitch tinsley
2,TE,0.39,Chris Manhertz,chris manhertz
9,WR,0.39,Derius Davis,derius davis
16,WR,0.39,Xavier Weaver,xavier weaver
11,RB,0.39,Roschon Johnson,roschon johnson
11,RB,0.39,Zavier Scott,zavier scott
4,TE,0.39,Kylen Granson,kylen granson
6,WR,0.39,Tim Patrick,tim patrick
15,WR,0.39,Arian Smith,arian smith
9,WR,0.39,Gunner Olszewski,gunner olszewski
17,TE,0.39,Jelani Woods,jelani woods
1,TE,0.38,Chris Manhertz,chris manhertz
5,WR,0.38,Trent Sherfield,trent sherfield
4,WR,0.38,Tim Patrick,tim patrick
15,TE,0.38,Teagan Quitoriano,teagan quitoriano
14,WR,0.38,Jamal Agnew,jamal agnew
16,TE,0.38,Drew Ogletree,drew ogletree
4,WR,0.38,Dee Eskridge,dee eskridge
18,WR,0.38,Ladd McConkey,ladd mcconkey
13,WR,0.38,Bo Melton,bo melton
17,WR,0.37,Jalen Royals,jalen royals
8,WR,0.37,David Sills,david sills
18,WR,0.37,Quentin Johnston,quentin johnston
1,RB,0.37,Raheim Sanders,raheim sanders
6,TE,0.37,Kylen Granson,kylen granson
18,WR,0.37,Skyy Moore,skyy moore
7,TE,0.37,Payne Durham,payne durham
7,WR,0.37,Tim Patrick,tim patrick
16,WR,0.37,Laquon Treadwell,laquon treadwell
5,TE,0.37,Kylen Granson,kylen granson
17,WR,0.37,Skyy Moore,skyy moore
12,TE,0.37,Luke Farrell,luke farrell
3,RB,0.37,Tahj Brooks,tahj brooks
13,WR,0.36,Alex Bachman,alex bachman
17,TE,0.36,Payne Durham,payne durham
4,TE,0.36,Chris Manhertz,chris manhertz
15,RB,0.35,C.J. Ham,cj ham
13,TE,0.35,Payne Durham,payne durham
11,TE,0.35,Luke Farrell,luke farrell
1,WR,0.35,Skyy Moore,skyy moore
8,TE,0.35,Mo Alie-Cox,mo aliecox
11,WR,0.35,Skyy Moore,skyy moore
8,TE,0.35,Kylen Granson,kylen granson
15,RB,0.35,Dylan Laube,dylan laube
17,RB,0.35,Ronnie Rivers,ronnie rivers
1,TE,0.35,Tanner Hudson,tanner hudson
7,RB,0.35,Roschon Johnson,roschon johnson
3,RB,0.35,Emari Demercado,emari demercado
18,WR,0.35,Laquon Treadwell,laquon treadwell
10,WR,0.35,Xavier Gipson,xavier gipson
3,TE,0.35,Mitchell Evans,mitchell evans
18,RB,0.35,Raheem Blackshear,raheem blackshear
5,RB,0.34,Tank Bigsby,tank bigsby
18,TE,0.34,Payne Durham,payne durham
5,TE,0.34,Hunter Long,hunter long
10,WR,0.34,Robbie Chosen,robbie chosen
6,TE,0.34,Eric Saubert,eric saubert
9,TE,0.34,Luke Farrell,luke farrell
17,RB,0.34,Khalil Herbert,khalil herbert
16,RB,0.34,Ronnie Rivers,ronnie rivers
9,RB,0.34,Isaac Guerendo,isaac guerendo
1,WR,0.34,Anthony Gould,anthony gould
7,TE,0.34,Kylen Granson,kylen granson
13,WR,0.33,Skyy Moore,skyy moore
1,TE,0.33,Hunter Long,hunter long
14,WR,0.33,Scotty Miller,scotty miller
11,RB,0.33,Isaac Guerendo,isaac guerendo
15,RB,0.33,Ronnie Rivers,ronnie rivers
8,RB,0.33,Tyler Goodson,tyler goodson
11,WR,0.33,LaJohntay Wester,lajohntay wester
14,TE,0.33,Jack Stoll,jack stoll
4,RB,0.33,Tank Bigsby,tank bigsby
6,WR,0.33,KhaDarel Hodge,khadarel hodge
16,WR,0.32,Dareke Young,dareke young
8,RB,0.32,Tahj Brooks,tahj brooks
4,TE,0.32,Hunter Long,hunter long
2,TE,0.32,Hunter Long,hunter long
7,RB,0.32,Tank Bigsby,tank bigsby
7,WR,0.32,Charlie Jones,charlie jones
17,TE,0.32,Durham Smythe,durham smythe
15,TE,0.32,Jake Tonges,jake tonges
4,RB,0.32,Zonovan Knight,zonovan knight
14,WR,0.31,Darius Cooper,darius cooper
8,RB,0.31,Isaac Guerendo,isaac guerendo
4,WR,0.31,Charlie Jones,charlie jones
3,WR,0.31,Anthony Gould,anthony gould
18,TE,0.31,Durham Smythe,durham smythe
2,WR,0.31,Derius Davis,derius davis
4,WR,0.31,Tai Felton,tai felton
12,TE,0.31,Durham Smythe,durham smythe
13,TE,0.31,Jared Wiley,jared wiley
9,WR,0.31,Tim Jones,tim jones
4,WR,0.31,Xavier Smith,xavier smith
12,RB,0.31,Eric Gray,eric gray
13,TE,0.3,Nick Vannett,nick vannett
13,WR,0.3,Ryan Miller,ryan miller
5,WR,0.3,Charlie Jones,charlie jones
6,WR,0.3,Charlie Jones,charlie jones
16,TE,0.3,Durham Smythe,durham smythe
15,TE,0.3,Nick Vannett,nick vannett
8,RB,0.3,Julius Chestnut,julius chestnut
7,RB,0.3,Ameer Abdullah,ameer abdullah
11,TE,0.3,Durham Smythe,durham smythe
14,RB,0.3,Patrick Ricard,patrick ricard
16,TE,0.3,Jake Tonges,jake tonges
14,TE,0.3,Durham Smythe,durham smythe
13,TE,0.3,Durham Smythe,durham smythe
14,TE,0.29,Nick Vannett,nick vannett
13,TE,0.29,Kylen Granson,kylen granson
16,TE,0.29,Kylen Granson,kylen granson
11,RB,0.29,Dylan Laube,dylan laube
10,RB,0.29,Isaac Guerendo,isaac guerendo
13,RB,0.29,Isaac Guerendo,isaac guerendo
18,TE,0.29,Nick Vannett,nick vannett
2,WR,0.28,Anthony Gould,anthony gould
14,RB,0.28,Ronnie Rivers,ronnie rivers
15,TE,0.28,Eric Saubert,eric saubert
5,WR,0.28,Tai Felton,tai felton
18,TE,0.28,Jake Tonges,jake tonges
1,WR,0.28,Derius Davis,derius davis
16,RB,0.27,C.J. Ham,cj ham
14,TE,0.27,Teagan Quitoriano,teagan quitoriano
12,WR,0.27,Ben Skowronek,ben skowronek
16,WR,0.27,Ben Skowronek,ben skowronek
15,WR,0.27,Charlie Jones,charlie jones
9,RB,0.27,Tyler Goodson,tyler goodson
8,RB,0.27,Tank Bigsby,tank bigsby
7,RB,0.27,Dylan Laube,dylan laube
3,RB,0.27,Tank Bigsby,tank bigsby
14,RB,0.26,Dylan Laube,dylan laube
9,WR,0.26,Ben Skowronek,ben skowronek
12,RB,0.26,Sione Vaki,sione vaki
1,RB,0.26,DeeJay Dallas,deejay dallas
15,TE,0.26,Durham Smythe,durham smythe
6,WR,0.26,Russell Gage,russell gage
15,TE,0.26,Kylen Granson,kylen granson
16,TE,0.26,Payne Durham,payne durham
13,RB,0.26,Ronnie Rivers,ronnie rivers
11,WR,0.26,Ben Skowronek,ben skowronek
15,RB,0.26,Patrick Ricard,patrick ricard
13,TE,0.25,Jake Tonges,jake tonges
14,TE,0.25,Payne Durham,payne durham
17,RB,0.25,C.J. Ham,cj ham
10,TE,0.25,Devin Culp,devin culp
2,WR,0.25,Cedrick Wilson,cedrick wilson
7,TE,0.25,Luke Farrell,luke farrell
10,WR,0.25,Ben Skowronek,ben skowronek
2,WR,0.25,Xavier Smith,xavier smith
12,RB,0.25,Dylan Laube,dylan laube
14,RB,0.25,C.J. Ham,cj ham
11,TE,0.25,Josh Whyle,josh whyle
5,WR,0.25,KeAndre Lambert-Smith,keandre lambertsmith
3,WR,0.25,Tim Patrick,tim patrick
13,WR,0.25,Ben Skowronek,ben skowronek
16,RB,0.25,Khalil Herbert,khalil herbert
1,WR,0.25,Cedrick Wilson,cedrick wilson
13,TE,0.25,Tucker Fisk,tucker fisk
7,RB,0.24,Jaylen Wright,jaylen wright
8,TE,0.24,Chris Manhertz,chris manhertz
7,WR,0.24,Jalen Royals,jalen royals
11,TE,0.24,Tucker Fisk,tucker fisk
17,WR,0.24,Jonathan Mingo,jonathan mingo
10,RB,0.24,Patrick Ricard,patrick ricard
12,TE,0.24,Payne Durham,payne durham
1,WR,0.24,Xavier Smith,xavier smith
6,RB,0.24,Dylan Laube,dylan laube
15,TE,0.24,Chris Manhertz,chris manhertz
3,TE,0.24,Connor Heyward,connor heyward
16,WR,0.24,Bo Melton,bo melton
10,TE,0.23,Tucker Fisk,tucker fisk
9,TE,0.23,John FitzPatrick,john fitzpatrick
18,WR,0.23,Devin Duvernay,devin duvernay
14,WR,0.23,Bo Melton,bo melton
6,WR,0.23,Skyy Moore,skyy moore
7,TE,0.23,Tyler Conklin,tyler conklin
12,TE,0.23,Chris Manhertz,chris manhertz
8,WR,0.23,Ben Skowronek,ben skowronek
10,WR,0.23,Tahj Washington,tahj washington
8,TE,0.23,Brevyn Spann-Ford,brevyn spannford
13,TE,0.23,Connor Heyward,connor heyward
17,TE,0.23,Kylen Granson,kylen granson
11,TE,0.22,Chris Manhertz,chris manhertz
15,WR,0.22,Scotty Miller,scotty miller
10,RB,0.22,Roschon Johnson,roschon johnson
4,WR,0.22,Skyy Moore,skyy moore
1,TE,0.22,Kylen Granson,kylen granson
8,TE,0.22,Tucker Fisk,tucker fisk
12,RB,0.22,Patrick Ricard,patrick ricard
12,TE,0.22,Drew Ogletree,drew ogletree
7,TE,0.22,Tucker Fisk,tucker fisk
13,TE,0.22,Chris Manhertz,chris manhertz
13,WR,0.22,Darius Cooper,darius cooper
17,TE,0.22,Chris Manhertz,chris manhertz
8,TE,0.21,John FitzPatrick,john fitzpatrick
